sku,rev,ord,rev_rank,ord_rank,low_rotation_flag,dead_flag
SET132-KR-NP-M,2281.86,4,4681.0,4820.5,0,0
SET132-KR-NP-S,3029.0,5,4157.5,4401.5,0,0
SET132-KR-NP-XL,4007.95,7,3623.0,3717.5,0,0
SET132-KR-NP-XS,2313.0,4,4657.0,4820.5,0,0
SET132-KR-NP-XXL,4236.0,7,3532.0,3717.5,0,0
SET132-KR-NP-XXXL,3662.05,6,3796.0,4040.0,0,0
SET135-KR-PP-XL,646.0,1,6425.5,6746.5,0,0
SET135-KR-PP-XS,646.0,1,6425.5,6746.5,0,0
SET135-KR-PP-XXXL,1897.0,3,4995.0,5335.5,0,0
SET136-KR-PP-L,712.0,1,6323.0,6746.5,0,0
SET138-KR-PP-L,3801.0,5,3732.5,4401.5,0,0
SET138-KR-PP-M,8448.76,11,2285.0,2774.0,0,0
SET138-KR-PP-S,737.0,1,6304.0,6746.5,0,0
SET138-KR-PP-XL,2998.0,4,4177.5,4820.5,0,0
SET138-KR-PP-XS,4378.9,6,3472.0,4040.0,0,0
SET138-KR-PP-XXL,1474.0,2,5385.5,5959.0,0,0
SET138-KR-PP-XXXL,2195.0,3,4742.5,5335.5,0,0
SET139-KR-PP-S,919.0,2,6058.0,5959.0,0,0
SET139-KR-PP-XS,453.0,1,6816.0,6746.5,0,1
SET139-KR-PP-XXXL,1058.0,2,5838.0,5959.0,0,0
SET141-KR-NP-S,2153.0,3,4776.5,5335.5,0,0
SET142-KR-PP-L,838.0,1,6186.5,6746.5,0,0
SET143-KR-PP-M,534.0,1,6653.0,6746.5,0,1
SET143-KR-PP-S,517.0,1,6712.5,6746.5,0,1
SET143-KR-PP-XS,1139.0,2,5751.5,5959.0,0,0
SET143-KR-PP-XXL,517.0,2,6712.5,5959.0,0,0
SET144-KR-NP-L,31262.96,42,608.0,698.0,0,0
SET144-KR-NP-M,35920.58,47,494.0,601.0,0,0
SET144-KR-NP-S,17873.62,23,1202.0,1445.0,0,0
SET144-KR-NP-XL,14395.48,19,1472.0,1731.0,0,0
SET144-KR-NP-XS,23192.48,30,920.0,1061.0,0,0
SET144-KR-NP-XXL,15333.92,20,1390.0,1651.5,0,0
SET144-KR-NP-XXXL,20054.44,28,1053.0,1147.0,0,0
SET145-KR-NP-L,43603.34,60,382.0,411.5,0,0
SET145-KR-NP-M,45435.19,62,356.0,393.5,0,0
SET145-KR-NP-S,25915.85,37,802.0,816.5,0,0
SET145-KR-NP-XL,35418.48,47,513.0,601.0,0,0
SET145-KR-NP-XS,24686.62,33,846.0,945.5,0,0
SET145-KR-NP-XXL,38728.76,52,447.0,526.5,0,0
SET145-KR-NP-XXXL,17692.0,24,1215.0,1377.5,0,0
SET147-KR-NP-M,1354.0,2,5508.0,5959.0,0,0
SET147-KR-NP-S,2715.0,4,4364.0,4820.5,0,0
SET147-KR-NP-XL,6156.0,9,2819.0,3188.5,0,0
SET147-KR-NP-XS,2052.0,3,4862.5,5335.5,0,0
SET147-KR-NP-XXL,2045.0,3,4871.0,5335.5,0,0
SET147-KR-NP-XXXL,4050.43,6,3608.0,4040.0,0,0
SET152-KR-NP-S,1407.0,3,5464.5,5335.5,0,0
SET152-KR-NP-XS,2481.0,5,4532.0,4401.5,0,0
SET153-KR-NP-XS,1364.0,3,5497.5,5335.5,0,0
SET153-KR-NP-XXL,448.0,1,6824.5,6746.5,0,1
SET153-KR-NP-XXXL,461.0,1,6801.0,6746.5,0,1
SET154-KR-NP-L,8053.38,10,2358.0,2967.0,0,0
SET154-KR-NP-M,5597.0,7,3017.0,3717.5,0,0
SET154-KR-NP-S,5774.0,7,2951.5,3717.5,0,0
SET154-KR-NP-XL,10743.0,14,1902.0,2308.0,0,0
SET154-KR-NP-XS,1664.0,2,5186.0,5959.0,0,0
SET154-KR-NP-XXL,4792.0,6,3318.0,4040.0,0,0
SET154-KR-NP-XXXL,8347.0,11,2296.0,2774.0,0,0
SET155-KR-PP-S,892.0,2,6097.5,5959.0,0,0
SET155-KR-PP-XS,2548.0,5,4488.5,4401.5,0,0
SET156-KR-NP-L,7493.0,11,2478.5,2774.0,0,0
SET156-KR-NP-M,6117.0,9,2832.0,3188.5,0,0
SET156-KR-NP-S,3436.0,5,3929.0,4401.5,0,0
SET156-KR-NP-XL,2756.0,4,4338.5,4820.5,0,0
SET156-KR-NP-XS,2717.0,4,4362.0,4820.5,0,0
SET156-KR-NP-XXL,2717.0,4,4362.0,4820.5,0,0
SET156-KR-NP-XXXL,4041.0,6,3611.0,4040.0,0,0
SET158-KR-PP-L,8321.0,11,2304.0,2774.0,0,0
SET158-KR-PP-M,5513.0,7,3049.0,3717.5,0,0
SET158-KR-PP-S,1558.0,2,5298.0,5959.0,0,0
SET158-KR-PP-XL,2325.0,3,4646.0,5335.5,0,0
SET158-KR-PP-XS,3955.0,5,3652.5,4401.5,0,0
SET158-KR-PP-XXL,3156.0,4,4083.0,4820.5,0,0
SET158-KR-PP-XXXL,10988.33,14,1860.0,2308.0,0,0
SET159-KR-NP-XS,1856.0,4,5022.5,4820.5,0,0
SET159-KR-NP-XXL,464.0,1,6800.0,6746.5,0,1
SET162-KR-PP-XL,453.0,1,6816.0,6746.5,0,1
SET165-KR-PP-L,1701.0,3,5156.0,5335.5,0,0
SET165-KR-PP-M,2268.0,4,4689.0,4820.5,0,0
SET165-KR-PP-S,1674.0,3,5178.0,5335.5,0,0
SET165-KR-PP-XL,2268.0,4,4689.0,4820.5,0,0
SET165-KR-PP-XS,1134.0,2,5755.0,5959.0,0,0
SET165-KR-PP-XXL,2316.0,4,4652.0,4820.5,0,0
SET165-KR-PP-XXXL,2268.0,4,4689.0,4820.5,0,0
SET171-KR-NP-L,37769.39,50,466.0,554.5,0,0
SET171-KR-NP-M,11179.0,14,1827.0,2308.0,0,0
SET171-KR-NP-S,14839.29,20,1430.0,1651.5,0,0
SET171-KR-NP-XL,24694.0,33,845.0,945.5,0,0
SET171-KR-NP-XS,10578.0,13,1923.0,2460.0,0,0
SET171-KR-NP-XXL,5510.0,9,3052.0,3188.5,0,0
SET171-KR-NP-XXXL,29638.29,37,663.0,816.5,0,0
SET172-KR-PP-B-L,14848.0,14,1429.0,2308.0,0,0
SET172-KR-PP-B-M,21635.9,23,978.0,1445.0,0,0
SET172-KR-PP-B-S,4799.9,5,3313.0,4401.5,0,0
SET172-KR-PP-B-XL,16307.86,16,1321.0,2039.0,0,0
SET172-KR-PP-B-XS,968.0,1,6000.5,6746.5,0,0
SET172-KR-PP-B-XXL,3336.0,3,3990.0,5335.5,0,0
SET172-KR-PP-B-XXXL,3003.86,3,4174.0,5335.5,0,0
SET179-KR-PP-L,1488.0,3,5366.5,5335.5,0,0
SET179-KR-PP-S,1996.0,4,4902.5,4820.5,0,0
SET179-KR-PP-XL,496.0,1,6748.5,6746.5,0,1
SET179-KR-PP-XS,11185.86,22,1826.0,1507.5,0,0
SET179-KR-PP-XXL,1491.0,3,5362.0,5335.5,0,0
SET179-KR-PP-XXXL,8953.0,18,2187.0,1819.5,0,0
SET182-KR-DH-K-M,599.0,1,6553.0,6746.5,0,1
SET182-KR-DH-L,11337.71,17,1809.0,1923.5,0,0
SET182-KR-DH-M,27463.71,41,741.0,718.0,0,0
SET182-KR-DH-S,14764.13,22,1438.0,1507.5,0,0
SET182-KR-DH-XL,5292.71,8,3125.0,3433.0,0,0
SET182-KR-DH-XS,19917.42,30,1062.0,1061.0,0,0
SET182-KR-DH-XXL,3453.0,5,3919.0,4401.5,0,0
SET182-KR-DH-XXXL,5987.0,10,2875.0,2967.0,0,0
SET183-KR-DH-L,15727.0,21,1358.0,1576.5,0,0
SET183-KR-DH-M,254127.98,341,15.0,16.0,0,0
SET183-KR-DH-S,50468.86,79,298.0,266.0,0,0
SET183-KR-DH-XL,64118.0,88,202.0,222.0,0,0
SET183-KR-DH-XS,37305.0,53,475.0,508.0,0,0
SET183-KR-DH-XXL,10135.0,16,1993.0,2039.0,0,0
SET183-KR-DH-XXXL,91769.16,122,99.0,132.0,0,0
SET184-KR-PP-L,46366.15,81,347.0,257.0,0,0
SET184-KR-PP-M,42287.0,77,394.0,277.0,0,0
SET184-KR-PP-S,42556.38,75,391.0,290.5,0,0
SET184-KR-PP-XL,34987.91,63,522.0,384.0,0,0
SET184-KR-PP-XS,29108.0,50,676.0,554.5,0,0
SET184-KR-PP-XXL,29367.0,52,668.0,526.5,0,0
SET184-KR-PP-XXXL,24623.77,43,850.0,676.0,0,0
SET185-KR-NP-L,3781.0,7,3737.5,3717.5,0,0
SET185-KR-NP-M,9962.24,13,2015.5,2460.0,0,0
SET185-KR-NP-S,1648.0,2,5195.0,5959.0,0,0
SET185-KR-NP-XL,6082.0,8,2850.0,3433.0,0,0
SET185-KR-NP-XS,2433.0,3,4570.0,5335.5,0,0
SET185-KR-NP-XXL,1810.0,2,5051.0,5959.0,0,0
SET185-KR-NP-XXXL,911.0,1,6066.0,6746.5,0,0
SET186-KR-DH-K-M,12728.95,20,1639.0,1651.5,0,0
SET186-KR-DH-L,12622.95,21,1654.0,1576.5,0,0
SET186-KR-DH-M,9598.0,16,2073.0,2039.0,0,0
SET186-KR-DH-S,12140.0,19,1711.0,1731.0,0,0
SET186-KR-DH-XL,4812.0,8,3308.0,3433.0,0,0
SET186-KR-DH-XS,11486.95,19,1798.0,1731.0,0,0
SET186-KR-DH-XXL,3626.0,6,3812.0,4040.0,0,0
SET186-KR-DH-XXXL,3112.48,5,4101.0,4401.5,0,0
SET187-KR-DH-L,15402.0,24,1383.0,1377.5,0,0
SET187-KR-DH-M,51297.0,82,288.0,250.0,0,0
SET187-KR-DH-S,14376.48,23,1473.0,1445.0,0,0
SET187-KR-DH-XL,98435.84,156,87.0,83.0,0,0
SET187-KR-DH-XS,18813.48,30,1134.0,1061.0,0,0
SET187-KR-DH-XXL,18784.96,30,1136.0,1061.0,0,0
SET187-KR-DH-XXXL,5180.71,8,3162.0,3433.0,0,0
SET188-KR-NP-L,9950.0,15,2017.5,2166.0,0,0
SET188-KR-NP-M,5237.0,8,3144.5,3433.0,0,0
SET188-KR-NP-S,4750.0,7,3330.5,3717.5,0,0
SET188-KR-NP-XL,4570.33,7,3399.0,3717.5,0,0
SET188-KR-NP-XS,3321.0,5,3996.5,4401.5,0,0
SET188-KR-NP-XXL,5205.0,8,3154.0,3433.0,0,0
SET188-KR-NP-XXXL,11831.95,18,1754.0,1819.5,0,0
SET191-KR-PP-M,738.0,1,6301.5,6746.5,0,0
SET191-KR-PP-XL,738.0,1,6301.5,6746.5,0,0
SET192-KR-NP-L,10607.19,15,1919.0,2166.0,0,0
SET192-KR-NP-M,4632.0,7,3372.0,3717.5,0,0
SET192-KR-NP-S,5237.0,8,3144.5,3433.0,0,0
SET192-KR-NP-XL,648.0,1,6414.5,6746.5,0,0
SET192-KR-NP-XS,5212.05,8,3153.0,3433.0,0,0
SET192-KR-NP-XXL,5306.0,8,3121.0,3433.0,0,0
SET192-KR-NP-XXXL,9234.0,14,2143.0,2308.0,0,0
SET193-KR-NP-A-M,8011.0,11,2372.0,2774.0,0,0
SET193-KR-NP-A-S,4634.0,5,3370.0,4401.5,0,0
SET193-KR-NP-A-XL,5055.0,7,3213.0,3717.5,0,0
SET193-KR-NP-A-XS,2147.0,3,4778.0,5335.5,0,0
SET193-KR-NP-A-XXL,3855.0,5,3707.0,4401.5,0,0
SET193-KR-NP-A-XXXL,2908.0,4,4238.0,4820.5,0,0
SET194-KR-NP-L,2564.0,6,4473.5,4040.0,0,0
SET194-KR-NP-M,17208.0,27,1256.0,1190.5,0,0
SET194-KR-NP-S,1898.0,3,4994.0,5335.5,0,0
SET194-KR-NP-XL,5733.0,9,2965.5,3188.5,0,0
SET194-KR-NP-XS,641.0,1,6439.0,6746.5,0,0
SET194-KR-NP-XXL,8272.0,13,2319.0,2460.0,0,0
SET194-KR-NP-XXXL,2564.0,5,4473.5,4401.5,0,0
SET195-KR-NP-A-L,5037.7,7,3218.0,3717.5,0,0
SET195-KR-NP-A-S,2940.0,4,4215.0,4820.5,0,0
SET195-KR-NP-A-XL,7412.76,10,2499.0,2967.0,0,0
SET195-KR-NP-A-XS,737.0,1,6304.0,6746.5,0,0
SET195-KR-NP-A-XXL,1458.0,2,5419.0,5959.0,0,0
SET196-KR-NP-L,7959.0,11,2390.0,2774.0,0,0
SET196-KR-NP-M,6645.0,10,2683.0,2967.0,0,0
SET196-KR-NP-S,1598.0,2,5249.0,5959.0,0,0
SET196-KR-NP-XL,8326.0,13,2301.0,2460.0,0,0
SET196-KR-NP-XS,1941.0,3,4957.0,5335.5,0,0
SET196-KR-NP-XXL,7396.0,11,2503.0,2774.0,0,0
SET196-KR-NP-XXXL,4938.0,8,3264.0,3433.0,0,0
SET197-KR-NP-L,116533.96,158,61.0,81.0,0,0
SET197-KR-NP-M,35604.0,47,507.0,601.0,0,0
SET197-KR-NP-S,27592.0,37,734.0,816.5,0,0
SET197-KR-NP-XL,32044.72,43,587.0,676.0,0,0
SET197-KR-NP-XS,11961.0,16,1741.0,2039.0,0,0
SET197-KR-NP-XXL,69297.0,92,177.0,211.0,0,0
SET197-KR-NP-XXXL,12115.0,16,1715.0,2039.0,0,0
SET198-KR-NP-A-L,2751.1,5,4343.0,4401.5,0,0
SET198-KR-NP-A-M,4429.9,8,3447.0,3433.0,0,0
SET198-KR-NP-A-S,5550.1,10,3035.0,2967.0,0,0
SET198-KR-NP-A-XS,2665.0,5,4397.0,4401.5,0,0
SET198-KR-NP-A-XXL,2690.0,5,4375.5,4401.5,0,0
SET198-KR-NP-A-XXXL,1638.0,3,5211.5,5335.5,0,0
SET199-KR-NP-L,1283.0,3,5577.0,5335.5,0,0
SET199-KR-NP-M,1174.0,2,5719.0,5959.0,0,0
SET199-KR-NP-XL,1733.05,3,5116.0,5335.5,0,0
SET199-KR-NP-XS,559.05,1,6628.0,6746.5,0,1
SET199-KR-NP-XXL,3026.0,5,4160.0,4401.5,0,0
SET199-KR-NP-XXXL,1751.05,3,5104.0,5335.5,0,0
SET200-KR-NP-A-L,5604.0,10,3014.0,2967.0,0,0
SET200-KR-NP-A-M,1626.95,3,5227.0,5335.5,0,0
SET200-KR-NP-A-S,2284.0,4,4678.0,4820.5,0,0
SET200-KR-NP-A-XL,2309.0,4,4661.5,4820.5,0,0
SET200-KR-NP-A-XS,1111.0,2,5786.0,5959.0,0,0
SET200-KR-NP-A-XXL,4342.28,8,3489.0,3433.0,0,0
SET200-KR-NP-A-XXXL,9523.14,17,2088.0,1923.5,0,0
SET201-KR-NP-A-L,1228.0,2,5634.5,5959.0,0,0
SET201-KR-NP-A-M,633.0,1,6454.0,6746.5,0,0
SET201-KR-NP-A-S,4738.0,8,3337.0,3433.0,0,0
SET201-KR-NP-A-XL,1108.95,2,5787.0,5959.0,0,0
SET201-KR-NP-A-XS,3435.0,6,3930.0,4040.0,0,0
SET201-KR-NP-A-XXL,7265.0,12,2530.5,2615.5,0,0
SET201-KR-NP-A-XXXL,3547.67,6,3857.0,4040.0,0,0
SET202-KR-NP-M,766.0,2,6273.0,5959.0,0,0
SET202-KR-NP-XL,383.0,1,6912.0,6746.5,0,1
SET202-KR-NP-XXXL,383.0,1,6912.0,6746.5,0,1
SET203-KR-DPT-L,29900.71,68,657.0,337.0,0,0
SET203-KR-DPT-S,21475.0,48,987.0,584.5,0,0
SET203-KR-DPT-XL,18863.62,44,1130.0,657.0,0,0
SET203-KR-DPT-XS,7361.0,17,2509.0,1923.5,0,0
SET203-KR-DPT-XXL,9920.14,22,2023.0,1507.5,0,0
SET203-KR-DPT-XXXL,13292.57,30,1571.0,1061.0,0,0
SET204-KR-DPT-L,1543.0,3,5321.5,5335.5,0,0
SET204-KR-DPT-M,1271.0,2,5592.0,5959.0,0,0
SET204-KR-DPT-S,6829.48,11,2633.0,2774.0,0,0
SET204-KR-DPT-XL,1695.0,3,5161.0,5335.5,0,0
SET204-KR-DPT-XS,7044.0,12,2585.5,2615.5,0,0
SET204-KR-DPT-XXL,7871.0,13,2401.0,2460.0,0,0
SET204-KR-DPT-XXXL,9587.0,17,2074.0,1923.5,0,0
SET205-KR-DPT-A-M,2083.0,5,4828.5,4401.5,0,0
SET205-KR-DPT-A-S,2008.0,4,4892.5,4820.5,0,0
SET205-KR-DPT-A-XL,399.0,1,6888.0,6746.5,0,1
SET205-KR-DPT-A-XS,1596.0,4,5252.5,4820.5,0,0
SET205-KR-DPT-A-XXL,4284.0,9,3515.0,3188.5,0,0
SET205-KR-DPT-A-XXXL,4370.0,10,3478.0,2967.0,0,0
SET206-KR-PP-S,1048.0,2,5850.0,5959.0,0,0
SET209-KR-PP-L,13677.0,27,1538.0,1190.5,0,0
SET209-KR-PP-M,11234.9,21,1821.0,1576.5,0,0
SET209-KR-PP-S,4750.0,9,3330.5,3188.5,0,0
SET209-KR-PP-XL,5346.0,12,3103.0,2615.5,0,0
SET209-KR-PP-XS,2690.0,5,4375.5,4401.5,0,0
SET209-KR-PP-XXL,12139.86,22,1712.0,1507.5,0,0
SET209-KR-PP-XXXL,12348.0,23,1686.0,1445.0,0,0
SET210-KR-PP-L,9835.0,17,2035.0,1923.5,0,0
SET210-KR-PP-M,4008.0,8,3622.0,3433.0,1,0
SET210-KR-PP-S,3996.0,7,3628.0,3717.5,0,0
SET210-KR-PP-XL,5716.0,10,2972.0,2967.0,0,0
SET210-KR-PP-XS,2300.0,4,4667.0,4820.5,0,0
SET210-KR-PP-XXXL,3480.0,6,3906.0,4040.0,0,0
SET211-KR-DPT-XXL,604.0,1,6533.5,6746.5,0,1
SET214-KR-DPT-XL,604.0,1,6533.5,6746.5,0,1
SET214-KR-DPT-XXXL,604.0,1,6533.5,6746.5,0,1
SET216-KR-PP-XL,1067.0,2,5830.5,5959.0,0,0
SET217-KR-PP-L,25049.28,33,830.0,945.5,0,0
SET217-KR-PP-M,24587.81,31,851.0,1019.5,0,0
SET217-KR-PP-S,12058.0,15,1722.0,2166.0,0,0
SET217-KR-PP-XL,28327.85,38,705.0,786.5,0,0
SET217-KR-PP-XS,7870.57,10,2402.0,2967.0,0,0
SET217-KR-PP-XXL,26932.0,38,762.0,786.5,0,0
SET217-KR-PP-XXXL,15929.41,20,1350.0,1651.5,0,0
SET218-KR-NP-L,1907.24,3,4986.0,5335.5,0,0
SET218-KR-NP-M,1366.0,2,5492.5,5959.0,0,0
SET218-KR-NP-S,3972.0,6,3643.0,4040.0,0,0
SET218-KR-NP-XL,5350.0,8,3102.0,3433.0,0,0
SET218-KR-NP-XS,2668.0,4,4394.5,4820.5,0,0
SET218-KR-NP-XXL,2764.0,4,4330.0,4820.5,0,0
SET218-KR-NP-XXXL,5432.0,8,3079.0,3433.0,0,0
SET219-KR-PP-L,1929.0,3,4968.0,5335.5,0,0
SET219-KR-PP-M,5767.81,9,2955.0,3188.5,0,0
SET219-KR-PP-S,3938.0,7,3666.0,3717.5,0,0
SET219-KR-PP-XL,9097.81,14,2160.0,2308.0,0,0
SET219-KR-PP-XS,2602.48,4,4441.0,4820.5,0,0
SET219-KR-PP-XXL,5282.0,8,3129.0,3433.0,0,0
SET219-KR-PP-XXXL,11841.0,19,1752.0,1731.0,0,0
SET220-KR-PP-L,32242.0,30,584.0,1061.0,0,0
SET220-KR-PP-M,27199.54,24,751.0,1377.5,0,0
SET220-KR-PP-S,12325.0,11,1692.0,2774.0,0,0
SET220-KR-PP-XL,27189.0,24,752.0,1377.5,0,0
SET220-KR-PP-XS,4102.0,4,3586.0,4820.5,0,0
SET220-KR-PP-XXL,21421.0,20,991.0,1651.5,0,0
SET220-KR-PP-XXXL,17918.25,16,1199.0,2039.0,0,0
SET221-KR-NP-L,2142.0,3,4783.0,5335.5,0,0
SET221-KR-NP-M,2067.0,3,4848.0,5335.5,0,0
SET221-KR-NP-S,2747.0,4,4346.0,4820.5,0,0
SET221-KR-NP-XL,2781.0,4,4319.0,4820.5,0,0
SET221-KR-NP-XXL,2796.0,4,4308.5,4820.5,0,0
SET221-KR-NP-XXXL,2112.0,3,4805.5,5335.5,0,0
SET223-KR-NP-S,5788.0,9,2946.0,3188.5,0,0
SET223-KR-NP-XS,2592.0,4,4451.0,4820.5,0,0
SET223-KR-NP-XXL,4499.43,7,3422.0,3717.5,0,0
SET223-KR-NP-XXXL,7690.14,12,2442.0,2615.5,0,0
SET224-KR-NP-L,1132.0,1,5759.5,6746.5,0,0
SET224-KR-NP-S,14577.78,12,1460.0,2615.5,0,0
SET224-KR-NP-XL,23942.89,21,888.0,1576.5,0,0
SET224-KR-NP-XS,37139.11,34,479.0,912.5,0,0
SET224-KR-NP-XXL,38954.72,34,442.0,912.5,0,0
SET224-KR-NP-XXXL,27494.42,25,738.0,1307.0,0,0
SET225-KR-NP-M,1488.0,2,5366.5,5959.0,0,0
SET225-KR-NP-XXXL,1334.0,2,5528.0,5959.0,0,0
SET226-KR-PP-L,1210.0,2,5648.5,5959.0,0,0
SET226-KR-PP-M,799.0,1,6233.0,6746.5,0,0
SET226-KR-PP-S,799.0,1,6233.0,6746.5,0,0
SET226-KR-PP-XL,1598.0,2,5249.0,5959.0,0,0
SET226-KR-PP-XS,1466.24,2,5398.0,5959.0,0,0
SET226-KR-PP-XXL,799.0,1,6233.0,6746.5,0,0
SET226-KR-PP-XXXL,799.0,1,6233.0,6746.5,0,0
SET227-KR-PP-A-L,14637.0,26,1451.0,1247.0,0,0
SET227-KR-PP-A-M,12081.76,21,1718.0,1576.5,0,0
SET227-KR-PP-A-S,11100.0,19,1842.0,1731.0,0,0
SET227-KR-PP-A-XL,13488.19,23,1552.0,1445.0,0,0
SET227-KR-PP-A-XS,6965.52,12,2604.0,2615.5,0,0
SET227-KR-PP-A-XXL,2838.62,5,4284.0,4401.5,0,0
SET227-KR-PP-A-XXXL,1713.0,3,5143.0,5335.5,0,0
SET228-KR-PP-A-L,3493.0,6,3893.0,4040.0,0,0
SET228-KR-PP-A-M,5837.0,10,2933.0,2967.0,0,0
SET228-KR-PP-A-S,4839.0,7,3302.0,3717.5,0,0
SET228-KR-PP-A-XL,5558.0,9,3032.0,3188.5,0,0
SET228-KR-PP-A-XS,1306.0,2,5554.0,5959.0,0,0
SET228-KR-PP-A-XXL,3533.0,7,3867.0,3717.5,0,0
SET228-KR-PP-A-XXXL,12246.0,19,1700.0,1731.0,0,0
SET229-KR-PP-L,16136.0,19,1331.0,1731.0,0,0
SET229-KR-PP-M,12075.0,14,1719.0,2308.0,0,0
SET229-KR-PP-XL,9344.0,12,2127.0,2615.5,0,0
SET229-KR-PP-XS,6986.0,8,2599.0,3433.0,0,0
SET229-KR-PP-XXL,11608.0,16,1781.0,2039.0,0,0
SET229-KR-PP-XXXL,18370.0,22,1167.0,1507.5,0,0
SET230-KR-PP-L,4127.0,5,3574.5,4401.5,0,0
SET230-KR-PP-S,11281.0,15,1814.0,2166.0,0,0
SET230-KR-PP-XL,5791.0,7,2945.0,3717.5,0,0
SET230-KR-PP-XS,9544.38,12,2080.0,2615.5,0,0
SET230-KR-PP-XXL,832.0,1,6201.5,6746.5,0,0
SET230-KR-PP-XXXL,17571.38,22,1227.0,1507.5,0,0
SET232-KR-PP-L,4377.0,9,3474.0,3188.5,0,0
SET232-KR-PP-M,1459.0,3,5418.0,5335.5,0,0
SET232-KR-PP-S,2544.0,6,4490.5,4040.0,0,0
SET232-KR-PP-XL,2975.0,6,4194.5,4040.0,0,0
SET232-KR-PP-XS,998.0,2,5934.5,5959.0,0,0
SET232-KR-PP-XXL,979.0,3,5966.0,5335.5,0,0
SET233-KR-PP-L,26773.43,49,766.0,570.0,0,0
SET233-KR-PP-M,18981.05,36,1123.0,849.5,0,0
SET233-KR-PP-S,12370.05,23,1683.0,1445.0,0,0
SET233-KR-PP-XL,11400.15,24,1804.0,1377.5,0,0
SET233-KR-PP-XS,12889.1,24,1629.0,1377.5,0,0
SET233-KR-PP-XXL,25415.0,47,813.0,601.0,0,0
SET233-KR-PP-XXXL,18508.62,34,1157.0,912.5,0,0
SET234-KR-PP-M,425.0,1,6855.0,6746.5,0,1
SET235-KR-PP-S,498.1,1,6740.0,6746.5,0,1
SET236-KR-PP-L,2364.0,3,4624.0,5335.5,0,0
SET236-KR-PP-M,3712.0,5,3775.0,4401.5,0,0
SET236-KR-PP-S,2195.0,3,4742.5,5335.5,0,0
SET236-KR-PP-XL,2873.0,4,4261.5,4820.5,0,0
SET236-KR-PP-XS,2101.29,3,4814.0,5335.5,0,0
SET236-KR-PP-XXL,4411.48,6,3454.0,4040.0,0,0
SET236-KR-PP-XXXL,2157.48,3,4771.0,5335.5,0,0
SET238-KR-PP-M,1411.0,3,5462.5,5335.5,0,0
SET238-KR-PP-S,914.0,2,6064.0,5959.0,0,0
SET238-KR-PP-XL,2453.0,5,4552.0,4401.5,0,0
SET238-KR-PP-XXL,457.0,1,6812.0,6746.5,0,1
SET239-KR-NP-L,16944.86,27,1280.0,1190.5,0,0
SET239-KR-NP-M,3869.0,6,3700.0,4040.0,0,0
SET239-KR-NP-S,23988.0,36,885.0,849.5,0,0
SET239-KR-NP-XL,2655.0,4,4408.0,4820.5,0,0
SET239-KR-NP-XS,13431.0,20,1559.0,1651.5,0,0
SET239-KR-NP-XXL,15177.86,23,1403.0,1445.0,0,0
SET239-KR-NP-XXXL,9397.86,14,2118.0,2308.0,0,0
SET240-KR-PP-L,6042.0,10,2858.0,2967.0,0,0
SET240-KR-PP-M,6940.0,12,2610.0,2615.5,0,0
SET240-KR-PP-S,7278.43,12,2526.0,2615.5,0,0
SET240-KR-PP-XL,11818.01,18,1759.0,1819.5,0,0
SET240-KR-PP-XS,2416.0,4,4587.5,4820.5,0,0
SET240-KR-PP-XXL,5890.0,10,2917.5,2967.0,0,0
SET240-KR-PP-XXXL,5327.0,9,3114.5,3188.5,0,0
SET241-KR-PP-M,2033.0,5,4881.0,4401.5,0,0
SET241-KR-PP-S,1319.0,3,5545.0,5335.5,0,0
SET241-KR-PP-XS,1676.0,4,5176.5,4820.5,0,0
SET242-KR-PP-M,581.0,1,6593.5,6746.5,0,1
SET242-KR-PP-S,581.0,1,6593.5,6746.5,0,1
SET242-KR-PP-XS,1720.0,3,5135.5,5335.5,0,0
SET242-KR-PP-XXL,561.0,1,6622.0,6746.5,0,1
SET243-KR-PP-L,4878.0,9,3284.5,3188.5,0,0
SET243-KR-PP-M,4090.71,8,3593.0,3433.0,0,0
SET243-KR-PP-S,1033.0,2,5893.5,5959.0,0,0
SET243-KR-PP-XL,3134.0,6,4092.5,4040.0,0,0
SET243-KR-PP-XS,2565.0,5,4471.5,4401.5,0,0
SET243-KR-PP-XXL,2066.0,4,4851.0,4820.5,0,0
SET243-KR-PP-XXXL,4588.48,9,3392.0,3188.5,0,0
SET244-KR-NP-L,2371.0,3,4620.0,5335.5,0,0
SET244-KR-NP-M,7771.19,10,2420.0,2967.0,0,0
SET244-KR-NP-S,2345.0,3,4634.0,5335.5,0,0
SET244-KR-NP-XL,6815.0,9,2639.5,3188.5,0,0
SET244-KR-NP-XS,773.0,1,6260.0,6746.5,0,0
SET244-KR-NP-XXL,2345.0,3,4634.0,5335.5,0,0
SET244-KR-NP-XXXL,3917.0,5,3679.5,4401.5,0,0
SET245-KR-NP-L,849.0,1,6163.5,6746.5,0,0
SET245-KR-NP-M,2847.0,3,4278.0,5335.5,0,0
SET245-KR-NP-S,5544.0,6,3037.0,4040.0,0,0
SET245-KR-NP-XL,1998.0,2,4898.5,5959.0,0,0
SET245-KR-NP-XS,2303.0,3,4665.0,5335.5,0,0
SET245-KR-NP-XXL,849.0,1,6163.5,6746.5,0,0
SET245-KR-NP-XXXL,999.0,1,5926.0,6746.5,0,0
SET246-KR-PP-L,3955.0,8,3652.5,3433.0,1,0
